Order_ID,Order_Date,Customer_ID,Segment,Region,Category,Sub_Category,Product_ID,Quantity,Price,Discount,Sales,Profit
ORD-10879,2022-11-20,CUST-3431,Home Office,South,Furniture,Bookcases,PROD-836,5,953.6,0.1,4291.2,1078.82
ORD-10880,2023-12-20,CUST-1780,Corporate,South,Furniture,Tables,PROD-502,7,1120.53,0.3,5490.6,1324.75
ORD-10881,2022-02-21,CUST-8195,Consumer,East,Furniture,Bookcases,PROD-450,9,946.95,0.2,6818.04,495.9
ORD-10882,2023-08-05,CUST-5299,Consumer,West,Office Supplies,Pens,PROD-474,2,514.16,0.2,822.66,89.8
ORD-10883,2023-06-06,CUST-4567,Consumer,Central,Office Supplies,Binders,PROD-767,7,429.42,0.1,2705.35,584.42
ORD-10884,2022-04-11,CUST-7475,Home Office,East,Office Supplies,Paper,PROD-842,2,1381.51,0.2,2210.42,216.22
ORD-10885,2023-03-11,CUST-5537,Corporate,West,Office Supplies,Paper,PROD-772,8,879.25,0.3,4923.8,1211.6
ORD-10886,2023-08-25,CUST-7981,Corporate,Central,Office Supplies,Paper,PROD-387,2,744.12,0.2,1190.59,283.46
ORD-10887,2022-09-26,CUST-5793,Home Office,Central,Office Supplies,Binders,PROD-888,9,1380.75,0.2,9941.4,2159.9
ORD-10888,2023-05-25,CUST-5460,Consumer,East,Technology,Accessories,PROD-899,3,1403.71,0.2,3368.9,803.33
ORD-10889,2023-08-14,CUST-7802,Home Office,West,Technology,Phones,PROD-882,5,396.93,0.1,1786.19,455.69
ORD-10890,2023-08-27,CUST-6756,Home Office,Central,Office Supplies,Paper,PROD-172,2,892.4,0.1,1606.32,245.34
ORD-10891,2022-09-10,CUST-5108,Home Office,South,Technology,Phones,PROD-150,6,1296.63,0.1,7001.8,809.44
ORD-10892,2022-06-05,CUST-6392,Consumer,East,Technology,Phones,PROD-222,3,1137.1,0.3,2387.91,403.59
ORD-10893,2022-03-30,CUST-7576,Corporate,West,Furniture,Tables,PROD-811,3,743.1,0.2,1783.44,167.55
ORD-10894,2023-05-18,CUST-6827,Consumer,East,Technology,Machines,PROD-918,6,755.29,0.0,4531.74,426.45
ORD-10895,2023-10-12,CUST-6733,Corporate,East,Technology,Accessories,PROD-268,8,1423.6,0.2,9111.04,764.23
ORD-10896,2023-04-17,CUST-8727,Consumer,South,Technology,Accessories,PROD-105,7,761.51,0.2,4264.46,621.72
ORD-10897,2022-11-23,CUST-1986,Home Office,East,Office Supplies,Paper,PROD-690,5,936.9,0.0,4684.5,352.7
ORD-10898,2022-03-14,CUST-8939,Consumer,West,Office Supplies,Paper,PROD-603,6,240.77,0.3,1011.23,296.3
ORD-10899,2022-07-06,CUST-3107,Consumer,Central,Office Supplies,Pens,PROD-985,7,63.5,0.3,311.15,37.7
ORD-10900,2023-12-12,CUST-8523,Corporate,South,Technology,Accessories,PROD-766,2,1009.76,0.3,1413.66,346.19
ORD-10901,2022-03-06,CUST-7007,Consumer,East,Furniture,Tables,PROD-868,7,131.2,0.2,734.72,135.07
ORD-10902,2023-12-31,CUST-9431,Consumer,East,Technology,Accessories,PROD-364,1,1397.64,0.3,978.35,289.14
ORD-10903,2023-07-22,CUST-8002,Corporate,South,Technology,Machines,PROD-739,6,326.1,0.1,1760.94,88.22
ORD-10904,2023-07-14,CUST-1713,Corporate,East,Technology,Accessories,PROD-159,4,515.03,0.3,1442.08,303.41
ORD-10905,2023-04-06,CUST-2832,Corporate,East,Furniture,Chairs,PROD-532,1,1489.27,0.1,1340.34,83.92
ORD-10906,2023-08-24,CUST-8616,Consumer,East,Furniture,Bookcases,PROD-771,5,854.5,0.3,2990.75,207.85
ORD-10907,2023-03-10,CUST-6121,Consumer,South,Office Supplies,Binders,PROD-244,3,1348.9,0.3,2832.69,388.82
ORD-10908,2022-02-26,CUST-1976,Corporate,East,Office Supplies,Paper,PROD-145,4,1337.24,0.1,4814.06,1243.22
ORD-10909,2023-09-29,CUST-4775,Corporate,South,Office Supplies,Pens,PROD-705,7,1167.5,0.3,5720.75,381.01
ORD-10910,2023-01-17,CUST-4644,Home Office,West,Office Supplies,Paper,PROD-918,9,515.06,0.1,4171.99,451.17
ORD-10911,2022-06-30,CUST-4900,Corporate,East,Technology,Accessories,PROD-557,9,361.12,0.2,2600.06,742.44
ORD-10912,2022-10-19,CUST-2845,Home Office,Central,Technology,Machines,PROD-116,9,332.83,0.2,2396.38,205.28
ORD-10913,2023-07-09,CUST-1879,Home Office,Central,Furniture,Bookcases,PROD-648,9,438.27,0.1,3549.99,595.32
ORD-10914,2022-05-27,CUST-5217,Consumer,East,Office Supplies,Paper,PROD-765,5,69.6,0.1,313.2,21.61
ORD-10915,2023-03-03,CUST-9080,Corporate,East,Office Supplies,Pens,PROD-748,8,1319.28,0.3,7387.97,1207.65
ORD-10916,2023-03-03,CUST-3685,Corporate,East,Furniture,Bookcases,PROD-924,2,324.16,0.1,583.49,121.55
ORD-10917,2023-07-20,CUST-5711,Corporate,West,Furniture,Bookcases,PROD-672,4,287.23,0.0,1148.92,226.57
ORD-10918,2023-02-21,CUST-1765,Home Office,South,Technology,Accessories,PROD-898,1,1046.78,0.1,942.1,276.95
ORD-10919,2022-05-03,CUST-8641,Corporate,Central,Furniture,Tables,PROD-916,5,904.46,0.2,3617.84,915.87
ORD-10920,2022-08-23,CUST-8226,Home Office,West,Furniture,Tables,PROD-315,7,957.68,0.1,6033.38,911.82
ORD-10921,2022-09-14,CUST-3580,Home Office,East,Technology,Phones,PROD-151,4,915.82,0.2,2930.62,407.2
ORD-10922,2022-08-20,CUST-4022,Consumer,South,Office Supplies,Pens,PROD-605,1,491.9,0.3,344.33,27.22
ORD-10923,2023-11-18,CUST-7327,Home Office,West,Furniture,Bookcases,PROD-228,1,853.74,0.3,597.62,76.14
ORD-10924,2023-04-12,CUST-1600,Consumer,South,Technology,Phones,PROD-288,1,675.91,0.2,540.73,97.39
ORD-10925,2023-02-21,CUST-5482,Home Office,East,Furniture,Tables,PROD-332,1,1174.23,0.1,1056.81,251.95
ORD-10926,2022-08-15,CUST-7437,Home Office,East,Technology,Phones,PROD-640,5,1258.68,0.1,5664.06,902.21
ORD-10927,2022-05-27,CUST-4757,Consumer,West,Technology,Machines,PROD-433,1,931.26,0.3,651.88,69.3
ORD-10928,2023-01-31,CUST-5150,Home Office,West,Furniture,Chairs,PROD-522,1,108.18,0.0,108.18,28.9
ORD-10929,2022-04-22,CUST-1864,Consumer,South,Furniture,Chairs,PROD-749,6,1235.96,0.2,5932.61,1588.16
ORD-10930,2023-03-09,CUST-4483,Home Office,Central,Office Supplies,Paper,PROD-720,3,1313.75,0.2,3153.0,427.99
ORD-10931,2023-07-27,CUST-9123,Home Office,South,Furniture,Chairs,PROD-802,8,1322.68,0.0,10581.44,3062.88
ORD-10932,2022-04-07,CUST-7107,Consumer,South,Office Supplies,Paper,PROD-562,2,538.43,0.3,753.8,52.45
ORD-10933,2022-02-08,CUST-7655,Corporate,East,Office Supplies,Paper,PROD-388,5,231.38,0.1,1041.21,197.0
ORD-10934,2023-05-15,CUST-8209,Consumer,West,Furniture,Chairs,PROD-940,7,82.72,0.1,521.14,132.97
ORD-10935,2023-01-22,CUST-6873,Consumer,East,Technology,Machines,PROD-997,3,1095.68,0.3,2300.93,534.17
ORD-10936,2023-02-21,CUST-1415,Consumer,Central,Technology,Machines,PROD-483,9,607.03,0.2,4370.62,380.94
ORD-10937,2022-01-20,CUST-4561,Consumer,West,Office Supplies,Paper,PROD-832,9,620.84,0.0,5587.56,364.89
ORD-10938,2023-01-22,CUST-6969,Corporate,South,Office Supplies,Paper,PROD-839,6,1180.32,0.3,4957.34,1276.07
ORD-10939,2022-01-04,CUST-3901,Corporate,South,Furniture,Bookcases,PROD-571,9,420.09,0.0,3780.81,701.88
ORD-10940,2023-01-16,CUST-4082,Consumer,West,Office Supplies,Pens,PROD-799,7,964.73,0.0,6753.11,831.77
ORD-10941,2022-01-10,CUST-4663,Corporate,South,Office Supplies,Binders,PROD-574,4,582.4,0.3,1630.72,141.91
ORD-10942,2023-10-23,CUST-6397,Consumer,East,Furniture,Bookcases,PROD-556,4,1379.13,0.0,5516.52,1202.3
ORD-10943,2022-05-03,CUST-6152,Consumer,South,Technology,Phones,PROD-617,8,759.38,0.3,4252.53,989.44
ORD-10944,2022-12-05,CUST-2461,Consumer,South,Furniture,Bookcases,PROD-486,2,119.37,0.0,238.74,18.95
ORD-10945,2023-11-21,CUST-8028,Home Office,East,Office Supplies,Paper,PROD-722,7,1115.53,0.3,5466.1,513.87
ORD-10946,2023-03-13,CUST-2854,Consumer,South,Office Supplies,Paper,PROD-649,6,1021.87,0.0,6131.22,630.3
ORD-10947,2022-12-11,CUST-7839,Consumer,South,Office Supplies,Pens,PROD-268,1,106.66,0.0,106.66,31.23
ORD-10948,2023-01-28,CUST-5584,Corporate,West,Technology,Machines,PROD-128,6,553.57,0.1,2989.28,428.12
ORD-10949,2022-03-08,CUST-8364,Corporate,Central,Technology,Machines,PROD-122,1,758.48,0.3,530.94,69.76
ORD-10950,2023-04-18,CUST-5648,Corporate,Central,Technology,Accessories,PROD-739,7,201.57,0.2,1128.79,63.18
ORD-10951,2023-07-15,CUST-8368,Corporate,South,Furniture,Chairs,PROD-987,1,1146.15,0.2,916.92,73.33
ORD-10952,2022-09-17,CUST-7092,Home Office,East,Office Supplies,Paper,PROD-140,8,1341.18,0.2,8583.55,2162.92
ORD-10953,2022-03-22,CUST-5637,Consumer,West,Technology,Accessories,PROD-188,8,105.62,0.2,675.97,165.25
ORD-10954,2022-10-15,CUST-2004,Home Office,West,Technology,Phones,PROD-299,5,1054.56,0.2,4218.24,1017.52
ORD-10955,2023-05-03,CUST-4202,Home Office,Central,Technology,Accessories,PROD-839,1,800.56,0.0,800.56,98.39
ORD-10956,2023-05-12,CUST-2831,Consumer,East,Technology,Machines,PROD-429,7,749.51,0.1,4721.91,1118.18
ORD-10957,2023-09-19,CUST-2388,Corporate,South,Furniture,Bookcases,PROD-263,4,422.16,0.2,1350.91,383.66
ORD-10958,2022-04-14,CUST-4523,Home Office,South,Furniture,Chairs,PROD-438,5,1495.19,0.1,6728.36,1420.9
ORD-10959,2022-02-22,CUST-1502,Corporate,West,Technology,Accessories,PROD-941,3,1154.95,0.2,2771.88,721.23
ORD-10960,2023-12-02,CUST-4916,Home Office,West,Technology,Phones,PROD-223,6,259.64,0.1,1402.06,119.93
ORD-10961,2023-07-06,CUST-2573,Home Office,Central,Technology,Phones,PROD-820,6,57.76,0.3,242.59,66.9
ORD-10962,2023-04-01,CUST-2160,Corporate,West,Technology,Machines,PROD-435,8,836.46,0.1,6022.51,513.61
ORD-10963,2022-01-24,CUST-2079,Corporate,Central,Technology,Accessories,PROD-731,3,867.61,0.3,1821.98,355.21
ORD-10964,2023-08-01,CUST-1419,Consumer,South,Technology,Accessories,PROD-748,9,919.17,0.3,5790.77,1363.2
ORD-10965,2023-04-15,CUST-6137,Corporate,West,Furniture,Bookcases,PROD-727,1,666.77,0.1,600.09,142.28
ORD-10966,2022-10-15,CUST-7037,Home Office,Central,Technology,Phones,PROD-540,9,617.73,0.2,4447.66,917.0
ORD-10967,2023-07-14,CUST-9953,Home Office,Central,Furniture,Bookcases,PROD-813,6,541.19,0.0,3247.14,858.8
ORD-10968,2023-08-01,CUST-9007,Consumer,South,Technology,Phones,PROD-927,3,1214.79,0.0,3644.37,654.36
ORD-10969,2022-09-10,CUST-1768,Home Office,Central,Technology,Machines,PROD-480,3,759.36,0.1,2050.27,576.24
ORD-10970,2022-03-11,CUST-6558,Consumer,South,Furniture,Tables,PROD-865,4,995.78,0.0,3983.12,199.87
ORD-10971,2022-11-21,CUST-2892,Home Office,South,Furniture,Bookcases,PROD-447,9,228.43,0.1,1850.28,238.32
ORD-10972,2023-02-06,CUST-5320,Consumer,South,Office Supplies,Binders,PROD-130,3,422.58,0.1,1140.97,120.68
ORD-10973,2022-04-17,CUST-3015,Corporate,East,Furniture,Bookcases,PROD-837,1,417.57,0.2,334.06,92.36
ORD-10974,2023-07-01,CUST-3314,Consumer,South,Technology,Machines,PROD-220,5,1104.99,0.2,4419.96,1167.68
ORD-10975,2022-06-24,CUST-7884,Corporate,West,Furniture,Tables,PROD-419,6,1229.74,0.1,6640.6,1208.97
ORD-10976,2023-07-09,CUST-5023,Home Office,East,Furniture,Tables,PROD-995,3,1310.19,0.1,3537.51,822.47
ORD-10977,2022-10-25,CUST-1232,Home Office,Central,Technology,Accessories,PROD-159,7,766.32,0.0,5364.24,286.5
ORD-10978,2023-05-06,CUST-1889,Home Office,South,Technology,Machines,PROD-845,7,246.1,0.0,1722.7,371.0
ORD-10979,2023-04-02,CUST-9326,Corporate,South,Furniture,Chairs,PROD-163,2,508.74,0.1,915.73,271.16
ORD-10980,2022-04-20,CUST-8388,Corporate,South,Technology,Machines,PROD-535,3,1413.26,0.0,4239.78,779.61
ORD-10981,2022-01-17,CUST-2115,Home Office,Central,Office Supplies,Paper,PROD-304,6,114.91,0.1,620.51,101.95
ORD-10982,2022-08-29,CUST-9090,Home Office,Central,Office Supplies,Pens,PROD-983,2,354.57,0.2,567.31,96.7
ORD-10983,2023-06-17,CUST-4891,Home Office,West,Furniture,Tables,PROD-708,7,750.37,0.0,5252.59,1553.03
ORD-10984,2023-02-13,CUST-7747,Home Office,South,Technology,Machines,PROD-334,1,440.22,0.2,352.18,44.86
ORD-10985,2022-04-06,CUST-9904,Consumer,West,Office Supplies,Pens,PROD-954,1,829.37,0.2,663.5,33.56
ORD-10986,2022-12-17,CUST-2909,Home Office,Central,Furniture,Bookcases,PROD-180,6,983.19,0.0,5899.14,938.32
ORD-10987,2023-04-13,CUST-6261,Consumer,Central,Technology,Phones,PROD-720,5,203.41,0.2,813.64,60.01
ORD-10988,2023-03-21,CUST-9655,Home Office,South,Technology,Accessories,PROD-365,3,695.4,0.2,1668.96,230.06
ORD-10989,2023-11-16,CUST-5253,Corporate,West,Office Supplies,Paper,PROD-410,1,353.83,0.0,353.83,97.69
ORD-10990,2023-01-02,CUST-9741,Home Office,West,Technology,Phones,PROD-354,3,551.31,0.2,1323.14,92.28
ORD-10991,2023-02-27,CUST-5931,Consumer,South,Office Supplies,Pens,PROD-232,7,1255.78,0.3,6153.32,792.14
ORD-10992,2022-04-25,CUST-6789,Home Office,Central,Technology,Phones,PROD-221,3,1048.08,0.1,2829.82,307.04
ORD-10993,2022-12-28,CUST-8630,Corporate,Central,Technology,Machines,PROD-296,9,272.94,0.0,2456.46,588.0
ORD-10994,2023-01-29,CUST-3316,Home Office,East,Furniture,Bookcases,PROD-774,8,1048.02,0.3,5868.91,937.08
ORD-10995,2023-12-17,CUST-7922,Corporate,West,Furniture,Tables,PROD-293,9,1006.66,0.1,8153.95,873.34
ORD-10996,2022-07-31,CUST-5760,Corporate,West,Office Supplies,Pens,PROD-973,4,353.8,0.2,1132.16,313.73
ORD-10997,2022-10-03,CUST-8255,Home Office,Central,Technology,Phones,PROD-741,8,1487.03,0.0,11896.24,1798.25
ORD-10998,2022-05-08,CUST-3550,Corporate,West,Furniture,Tables,PROD-642,4,699.85,0.2,2239.52,404.3
ORD-10999,2022-01-29,CUST-2384,Home Office,West,Office Supplies,Binders,PROD-261,7,1098.27,0.2,6150.31,824.85
ORD-11000,2023-04-11,CUST-9664,Home Office,East,Furniture,Chairs,PROD-593,7,1176.01,0.1,7408.86,480.61
ORD-11001,2022-09-20,CUST-8824,Consumer,South,Technology,Accessories,PROD-861,6,440.13,0.1,2376.7,435.81
ORD-11002,2023-08-30,CUST-6154,Consumer,South,Office Supplies,Binders,PROD-687,1,1072.34,0.1,965.11,242.68
ORD-11003,2022-01-12,CUST-4675,Consumer,Central,Technology,Accessories,PROD-937,9,234.6,0.0,2111.4,612.45
ORD-11004,2023-05-31,CUST-3810,Consumer,East,Furniture,Chairs,PROD-204,7,525.27,0.2,2941.51,237.25
ORD-11005,2022-12-20,CUST-4146,Corporate,East,Office Supplies,Pens,PROD-893,1,395.22,0.3,276.65,53.3
ORD-11006,2022-02-11,CUST-2116,Consumer,Central,Office Supplies,Paper,PROD-606,9,530.25,0.1,4295.03,810.86
ORD-11007,2022-04-07,CUST-4397,Corporate,South,Furniture,Chairs,PROD-167,9,1121.26,0.3,7063.94,1144.26
ORD-11008,2023-02-14,CUST-7474,Consumer,Central,Office Supplies,Binders,PROD-919,4,590.28,0.1,2125.01,404.29
ORD-11009,2022-11-28,CUST-2421,Consumer,South,Office Supplies,Paper,PROD-846,1,1134.94,0.3,794.46,201.84
ORD-11010,2023-06-10,CUST-3575,Corporate,Central,Technology,Accessories,PROD-141,4,337.89,0.1,1216.4,251.39
ORD-11011,2023-02-07,CUST-8989,Consumer,South,Furniture,Tables,PROD-373,3,641.94,0.1,1733.24,403.46
ORD-11012,2023-02-18,CUST-9620,Home Office,West,Technology,Phones,PROD-988,7,1034.78,0.0,7243.46,414.39
ORD-11013,2023-12-10,CUST-9533,Consumer,Central,Furniture,Bookcases,PROD-935,2,804.27,0.1,1447.69,423.78
ORD-11014,2022-04-23,CUST-8044,Corporate,West,Furniture,Chairs,PROD-290,3,1051.88,0.1,2840.08,407.51
ORD-11015,2022-05-12,CUST-5967,Home Office,South,Technology,Machines,PROD-899,9,515.36,0.2,3710.59,681.1
ORD-11016,2022-02-28,CUST-5276,Home Office,West,Technology,Machines,PROD-572,4,1082.41,0.1,3896.68,586.74
ORD-11017,2023-02-07,CUST-1442,Consumer,South,Technology,Phones,PROD-639,7,747.37,0.1,4708.43,296.95
ORD-11018,2023-10-08,CUST-2031,Consumer,Central,Office Supplies,Binders,PROD-590,7,755.27,0.2,4229.51,886.18
ORD-11019,2023-01-29,CUST-2291,Consumer,South,Furniture,Chairs,PROD-682,9,1309.03,0.2,9425.02,633.81
ORD-11020,2022-07-29,CUST-3800,Corporate,South,Furniture,Chairs,PROD-811,6,535.49,0.0,3212.94,719.05
ORD-11021,2022-01-18,CUST-2188,Consumer,West,Furniture,Chairs,PROD-840,6,1049.05,0.2,5035.44,764.64
ORD-11022,2022-09-23,CUST-8991,Consumer,East,Office Supplies,Binders,PROD-351,1,681.08,0.2,544.86,90.94
ORD-11023,2023-05-24,CUST-2973,Corporate,Central,Furniture,Tables,PROD-464,5,866.1,0.1,3897.45,1099.79
ORD-11024,2022-09-08,CUST-5858,Corporate,South,Technology,Machines,PROD-818,3,557.35,0.0,1672.05,233.9
ORD-11025,2023-03-22,CUST-7531,Corporate,West,Furniture,Bookcases,PROD-326,5,1205.57,0.2,4822.28,1337.26
ORD-11026,2023-07-20,CUST-6828,Home Office,East,Furniture,Tables,PROD-392,8,1032.15,0.1,7431.48,1136.55
ORD-11027,2023-05-23,CUST-2757,Corporate,West,Furniture,Bookcases,PROD-343,4,1374.15,0.2,4397.28,1232.84
ORD-11028,2023-06-04,CUST-2151,Consumer,South,Furniture,Tables,PROD-737,1,199.9,0.3,139.93,11.55
ORD-11029,2023-04-05,CUST-3963,Consumer,South,Technology,Machines,PROD-332,3,1149.69,0.2,2759.26,549.55
ORD-11030,2023-11-19,CUST-9521,Home Office,South,Technology,Accessories,PROD-194,7,1232.46,0.0,8627.22,1701.58
ORD-11031,2023-10-09,CUST-6775,Home Office,Central,Furniture,Chairs,PROD-745,2,932.76,0.0,1865.52,198.57
ORD-11032,2023-11-07,CUST-5187,Consumer,East,Office Supplies,Pens,PROD-864,5,1278.58,0.1,5753.61,916.2
ORD-11033,2023-09-10,CUST-9328,Corporate,South,Office Supplies,Pens,PROD-441,6,1436.39,0.1,7756.51,790.72
ORD-11034,2023-12-21,CUST-1414,Home Office,Central,Technology,Phones,PROD-442,6,108.48,0.1,585.79,174.73
ORD-11035,2022-11-07,CUST-5570,Corporate,South,Office Supplies,Pens,PROD-674,2,442.48,0.2,707.97,105.44
ORD-11036,2022-04-04,CUST-6492,Home Office,East,Technology,Machines,PROD-435,8,317.74,0.3,1779.34,330.75
ORD-11037,2022-06-19,CUST-5796,Home Office,South,Furniture,Bookcases,PROD-683,6,210.94,0.0,1265.64,317.38
ORD-11038,2023-11-16,CUST-3511,Home Office,West,Technology,Phones,PROD-472,9,720.8,0.1,5838.48,1491.12
ORD-11039,2023-02-22,CUST-2421,Home Office,South,Furniture,Bookcases,PROD-940,6,115.38,0.3,484.6,129.87
ORD-11040,2022-06-30,CUST-2477,Home Office,East,Office Supplies,Paper,PROD-860,6,336.11,0.2,1613.33,194.38
ORD-11041,2022-12-14,CUST-9774,Corporate,Central,Furniture,Tables,PROD-676,4,957.95,0.1,3448.62,733.52
ORD-11042,2023-09-02,CUST-3274,Home Office,South,Furniture,Bookcases,PROD-342,2,625.49,0.2,1000.78,167.34
ORD-11043,2022-04-02,CUST-4093,Consumer,East,Office Supplies,Paper,PROD-463,3,297.48,0.2,713.95,187.87
ORD-11044,2023-01-06,CUST-6896,Home Office,South,Technology,Accessories,PROD-969,6,928.72,0.3,3900.62,1130.43
ORD-11045,2023-01-10,CUST-4628,Consumer,West,Technology,Phones,PROD-113,5,1294.64,0.0,6473.2,836.66
ORD-11046,2023-05-07,CUST-4621,Home Office,East,Technology,Phones,PROD-295,7,353.47,0.0,2474.29,273.1
ORD-11047,2022-07-27,CUST-3984,Home Office,South,Technology,Machines,PROD-808,4,1170.0,0.2,3744.0,912.98
ORD-11048,2022-01-05,CUST-1588,Consumer,East,Office Supplies,Binders,PROD-866,4,66.71,0.3,186.79,14.8
ORD-11049,2023-06-24,CUST-6837,Consumer,Central,Office Supplies,Pens,PROD-327,9,117.07,0.3,737.54,128.55
ORD-11050,2022-08-22,CUST-8211,Corporate,East,Technology,Machines,PROD-241,5,1020.42,0.0,5102.1,1089.33
ORD-11051,2023-01-18,CUST-8410,Home Office,East,Office Supplies,Paper,PROD-556,7,1189.22,0.2,6659.63,524.46
ORD-11052,2023-04-22,CUST-5310,Consumer,Central,Technology,Phones,PROD-651,8,336.85,0.0,2694.8,272.02
ORD-11053,2023-01-18,CUST-5250,Home Office,South,Furniture,Tables,PROD-214,5,1215.14,0.1,5468.13,411.6
ORD-11054,2023-12-05,CUST-7375,Home Office,East,Office Supplies,Pens,PROD-829,2,369.19,0.3,516.87,83.16
ORD-11055,2022-03-18,CUST-4067,Consumer,South,Office Supplies,Paper,PROD-114,7,1183.83,0.2,6629.45,981.06
ORD-11056,2023-04-07,CUST-4659,Consumer,South,Furniture,Bookcases,PROD-523,7,1160.36,0.3,5685.76,1014.73
ORD-11057,2022-12-10,CUST-1258,Home Office,Central,Furniture,Chairs,PROD-194,1,1307.84,0.3,915.49,122.01
ORD-11058,2023-07-26,CUST-4196,Consumer,East,Office Supplies,Binders,PROD-662,6,1014.42,0.0,6086.52,481.37
ORD-11059,2023-01-16,CUST-7200,Consumer,West,Office Supplies,Pens,PROD-198,7,1083.27,0.0,7582.89,660.69
ORD-11060,2023-03-31,CUST-7127,Consumer,Central,Technology,Phones,PROD-615,7,286.03,0.0,2002.21,431.16
ORD-11061,2023-07-09,CUST-9484,Consumer,West,Furniture,Bookcases,PROD-530,9,951.78,0.2,6852.82,505.24
ORD-11062,2023-12-10,CUST-7629,Corporate,South,Furniture,Tables,PROD-846,4,1336.97,0.1,4813.09,1297.27
ORD-11063,2022-05-23,CUST-4932,Consumer,Central,Technology,Accessories,PROD-481,7,1232.99,0.3,6041.65,476.56
ORD-11064,2023-09-09,CUST-9500,Home Office,East,Furniture,Chairs,PROD-280,4,292.23,0.2,935.14,106.84
ORD-11065,2023-10-07,CUST-7875,Consumer,West,Furniture,Bookcases,PROD-354,5,474.48,0.1,2135.16,367.15
ORD-11066,2023-09-12,CUST-3500,Consumer,South,Office Supplies,Binders,PROD-767,5,1298.54,0.1,5843.43,1282.06
ORD-11067,2023-07-15,CUST-6430,Home Office,West,Office Supplies,Binders,PROD-204,9,1164.21,0.3,7334.52,772.92
ORD-11068,2023-09-06,CUST-4331,Home Office,East,Furniture,Chairs,PROD-912,3,829.98,0.2,1991.95,171.82
ORD-11069,2023-01-22,CUST-6614,Corporate,East,Technology,Machines,PROD-514,9,817.98,0.0,7361.82,1326.09
ORD-11070,2023-02-03,CUST-5200,Consumer,West,Office Supplies,Pens,PROD-759,8,1243.74,0.3,6964.94,1197.48
ORD-11071,2022-05-27,CUST-9125,Corporate,South,Furniture,Bookcases,PROD-585,5,527.49,0.0,2637.45,508.79
ORD-11072,2022-04-17,CUST-9411,Consumer,Central,Office Supplies,Pens,PROD-982,5,791.65,0.0,3958.25,1183.53
ORD-11073,2022-10-02,CUST-9437,Home Office,West,Office Supplies,Binders,PROD-377,9,1209.66,0.3,7620.86,875.66
ORD-11074,2023-01-29,CUST-9846,Home Office,Central,Furniture,Chairs,PROD-189,3,836.69,0.2,2008.06,379.38
ORD-11075,2022-04-08,CUST-6239,Consumer,South,Technology,Phones,PROD-810,4,656.29,0.0,2625.16,494.51
ORD-11076,2022-03-19,CUST-2816,Consumer,South,Furniture,Tables,PROD-547,3,359.92,0.1,971.78,103.93
ORD-11077,2022-10-02,CUST-9378,Consumer,South,Technology,Accessories,PROD-342,2,275.84,0.2,441.34,129.51
ORD-11078,2023-04-12,CUST-2563,Corporate,West,Office Supplies,Binders,PROD-274,7,68.96,0.2,386.18,21.77
ORD-11079,2023-06-15,CUST-6604,Home Office,South,Technology,Accessories,PROD-368,7,99.68,0.3,488.43,85.44
ORD-11080,2023-04-12,CUST-8701,Corporate,Central,Furniture,Bookcases,PROD-200,1,305.48,0.1,274.93,60.94
ORD-11081,2022-06-05,CUST-6193,Corporate,East,Technology,Accessories,PROD-189,8,809.45,0.0,6475.6,750.86
ORD-11082,2022-12-14,CUST-3280,Corporate,West,Technology,Machines,PROD-201,4,904.73,0.3,2533.24,489.8
ORD-11083,2022-12-01,CUST-7229,Corporate,Central,Furniture,Chairs,PROD-523,5,430.82,0.0,2154.1,508.39
ORD-11084,2023-06-29,CUST-1043,Consumer,South,Furniture,Tables,PROD-264,2,783.82,0.1,1410.88,364.34
ORD-11085,2022-10-13,CUST-4275,Home Office,East,Furniture,Chairs,PROD-855,2,1039.95,0.2,1663.92,385.48
ORD-11086,2023-03-24,CUST-2811,Consumer,Central,Office Supplies,Pens,PROD-689,8,305.33,0.1,2198.38,248.46
ORD-11087,2023-06-19,CUST-7445,Corporate,Central,Office Supplies,Paper,PROD-741,5,225.13,0.2,900.52,179.96
ORD-11088,2022-11-21,CUST-3808,Home Office,Central,Furniture,Bookcases,PROD-613,9,94.62,0.3,596.11,143.16
ORD-11089,2023-09-06,CUST-9823,Home Office,East,Furniture,Tables,PROD-403,6,1177.08,0.1,6356.23,656.86
ORD-11090,2023-10-24,CUST-1404,Consumer,East,Technology,Machines,PROD-688,9,214.67,0.3,1352.42,123.2
ORD-11091,2023-07-20,CUST-5799,Home Office,West,Furniture,Tables,PROD-920,5,830.2,0.2,3320.8,384.59
ORD-11092,2022-08-10,CUST-9243,Corporate,East,Office Supplies,Paper,PROD-976,8,384.43,0.1,2767.9,372.95
ORD-11093,2022-11-05,CUST-4810,Corporate,East,Furniture,Bookcases,PROD-627,7,705.8,0.0,4940.6,391.6
ORD-11094,2023-12-07,CUST-8635,Home Office,West,Furniture,Tables,PROD-612,4,959.96,0.3,2687.89,405.57
ORD-11095,2023-07-16,CUST-5717,Corporate,West,Office Supplies,Paper,PROD-232,8,1158.27,0.1,8339.54,1419.36
ORD-11096,2023-08-13,CUST-1288,Consumer,South,Furniture,Tables,PROD-887,7,228.22,0.3,1118.28,80.26
ORD-11097,2023-12-27,CUST-7213,Home Office,West,Furniture,Bookcases,PROD-905,3,568.0,0.2,1363.2,96.74
ORD-11098,2023-03-11,CUST-5791,Home Office,West,Office Supplies,Pens,PROD-417,6,608.86,0.3,2557.21,295.43
